CUST_CODE,CUST_TYPE,CUST_NAME,SH_NAME,GROUP_CODE,ADDR1,ADDR2,ADDR3,CITY,STATE_CODE,PIN,COUNT_CODE,STAN_CODE,TELE1,TELE2,TELE3,TELE_EXT,FAX,MODEM,CUST_CODE__BIL,BUSINESS,CREDIT_PRD,CREDIT_LMT,CHQ_NAME,CURR_CODE,PRICE_LIST,TAX_CLASS,ACCT_CODE__AR,CCTR_CODE__AR,TAX_CHAP,CR_TERM,TRAN_CODE,SALES_PERS,CEO,CEO_PFX,CONT_PERS,CONT_PFX,CONT_DEPT,CONT_PERS_TELE1,CONT_PERS_TELE2,CONT_PERS_FAX,CONT_PERS_ALT,CONT_PFX_ALT,CONT_DEPT_ALT,TELE_EXT_ALT,CONT_PERS_ALT_TELE1,CONT_PERS_ALT_TELE2,CONT_PERS_ALT_FAX,TAX_REG_1,TAX_REG_2,TAX_REG_3,WORK_ADDR1,WORK_ADDR2,WORK_ADDR3,WORK_CITY,WORK_PIN,WORK_TELE1,WORK_TELE2,WORK_FAX,EMAIL_ADDR,EDI_ADDR,CHANNEL_PARTNER,SITE_CODE,DIS_LINK,FIN_LINK,BLACK_LISTED,BLACK_LISTED_DATE,CONTACT_CODE,DRUG_LIC_NO,BANK_CODE,BANK_NAME,TRANS_MODE,RCP_MODE,IGNORE_CREDIT,CHG_DATE,CHG_USER,CHG_TERM,PENDING_ORDER,SITE_CODE__RCP,DRUG_LIC_NO_1,DRUG_LIC_NO_2,CST_NO,LST_NO,ECC_NO,ADD_DATE,ADD_USER,ADD_TERM,IGNORE_DAYS,ROUND,ROUND_TO,BANK_ADDR1,BANK_ADDR2,SALES_PERS__1,SALES_PERS__2,EXCISE_REF,CONSUME_FC,PRICE_LIST__DISC,DISC_PERC,LOCATED_AT,STOP_BUSINESS,MARKET_REG,SALES_OPTION,DLV_TERM,HOLD_SHIPMENT,REPL_FACTOR,REPL_OPT,COMM_PERC__BASE,ACCT_CODE__ADV,CCTR_CODE__ADV,LOCALITY_CODE,SPLIT_FACTOR,BANK_ACCT,SITE_CODE__PLUS,SITE_CODE__PBUS,LOC_GROUP,BUSINESS_START_DT,TAX_REG_ST,CUSTOMER_REF,CUST_ANAL,PART_QTY,SER_TAX_REG,ORDER_TYPE,MEMBER_CODE,PRICE_LIST__CLG,REPL_DLV_SCH,TERR_CODE,FRT_TERM,DRUG_LICNO_UPTO,DRUG_LICNO1_UPTO,DRUG_LICNO2_UPTO,AGREEMENT_NO,AGREEMENT_DATE,MIN_INV_AMT,CURR_CODE__FRT,CURR_CODE__INS,COMM_TABLE__1,COMM_TABLE__2,COMM_TABLE__3,EXCISE_REF1,EXCISE_REF2,EXCISE_REF3,REAS_CODE__BKLIST,ADHOC_REPL,ADHOC_REPL_PERC,UDF_NUM1,ADDL_LIC_NO,ADDL_LIC_UPTO,FULL_NAME,CUST_CATEGORY,FMT_CODE__SHIPPER,FMT_CODE__INNER,FMT_CODE__PALLET,UNIFORM_CODE,CR_TERM__NP,LOSS_PERC,TERM_TABLE__NO,LST_NO_DATE,CST_NO_DATE,ECC_NO_DATE,TAX_REG_1_DATE,TAX_REG_2_DATE,TAX_REG_3_DATE,TAX_REG_ST_DATE,SER_TAX_REG_DATE,UDF_STR1,CUST_COMM__GRP,AUTO_DEBIT__NOTE,SHIPMENT_LEAD__TIME,RATE_ROUND,RATE_ROUND_TO,MASTER_PACK,PD_GROUP,CANCEL_BO,CUST_CODE__PD,CUST_CODE__DISC,MIN_SHELF_LIFE,SINGLE_LOT,SGROUP_CODE,OLD_CUST_REF,CUST_CODE__AR,OLD_CORP_PARENT,STORE_NUMBER,AUTO_DEBIT_NOTE,CUST_TRAN_TYPE,ITA_REG_NO,ENG_NAME,BRACKET_GRP,CUST_DIS,ASN_REQD,RETURN_ALLOWED,WAVE_TYPE,SITE_CODE__PAY,SHIP_CONS_GRP,PROS_CUST_CODE,PAN_NO,TAN_NO,EDI_REQD,REGISTR_1,REGISTR_2,REGISTR_3,REGISTR_4,REGISTR_5,AVAILABLE_YN,EMP_CODE__ORD,EMP_CODE__ORD1,EDI_STAT,TNT_OPTION,AUTO_STK_ALLOC,EMAIL_NOTIFY,SMS_NOTIFY,COMM_TABLE,DISC_LIST,CUST_LANGUAGE,CONT_PERS_ALT1,CONT_PERS_ALT2,CONT_PERS_ALT3,CONT_PFX_ALT1,CONT_PFX_ALT2,CONT_PFX_ALT3,CUST_PRIORITY,POB_TAX_REG,MOBILE_NO_TAX_REG,EMAIL_ID_TAX_REG,DLV_GEO_POS,TAX_REG_4,TAX_REG_4_DATE,CUST_CODE__DLV,EINV_REQD,AUTO_ADJ_METHOD,ACQ_CHANNEL,ACQ_CHANNEL_NAME,CUST_STATUS,STATUS_DATE,TAX_ENV
TV0089    ,S,PALEPU  PHARMA,PALEPU  PHARMA,TV0089    ,M.G. ROAD,CITY CENTER,MYLAPORE,CHENNAI,TN   ,600004,IND  ,TN005,,,,,,,TV0089    ,,7,9999999,PALEPU  PHARMA,INR  ,TNPTS,REG  ,21300001,0,,CD007,PR00000001,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,12345678901234A,,,,,,,,,,,,,S0003,N,N,N,,9999999999,,,HDFC BANK,R,Q,1,06-08-2019 13:14,ADMIN3    ,SYSTEM,N,S0003,DL/001/01,,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,07-06-2016,,,,2,,LOC,,ALMRP,,168,,3-18-2020,3-18-2020,3-18-2020,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,VANS ,,,,,,,,,TNPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AAA12345OM,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
TV0090    ,S,PEARL  PHARMA,PEARL  PHARMA,TV0090    ,M.G. ROAD,CITY CENTER,"PATTARAVAKAM,",CHENNAI,TN   ,600098,IND  ,TN005,,,,,,,TV0090    ,,7,9999999,PEARL  PHARMA,INR  ,TNPTS,REG  ,21300001,0,,CD007,PR00000001,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,12345678901234A,,,,,,,,,,,,,S0003,N,N,N,,9999999999,,,RBL BANK,R,Q,1,7-18-2019 10:52 AM,ADMIN2    ,SYSTEM,N,S0003,DL/001/01,,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,7-25-2016,,,,2,,LOC,,ALMRP,,168,,3-31-2030,3-31-2030,3-31-2030,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,VANS ,,,,,,,,,TNPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AAA12345OM,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
TV0091    ,S,PERICURE  PHARMA,PERICURE  PHARMA,TV0091    ,M.G. ROAD,CITY CENTER,KALLAKURICHI,KALLAKURICHI,TN   ,606115,IND  ,TN792,,,,,,,TV0091    ,,21,9999999,PERICURE  PHARMA,INR  ,TNPTS,REG  ,21300001,0,,CD021,PR00000001,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,12345678901234A,,,,,,,,,,,,,S0003,N,N,N,,9999999999,,,CORPORATION BANK,R,Q,1,04-09-2019 13:44,ADMIN2    ,SYSTEM,N,S0003,DL/001/01,,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,03-05-2016,,,,2,,LOC,,ALMRP,,291,,11-20-2022,11-20-2022,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,VANS ,,,,,,,,,TNPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AAA12345OM,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
TV0092    ,S,POWER  PHARMA,POWER  PHARMA,TV0092    ,M.G. ROAD,CITY CENTER,ANNA NAGAR,CHENNAI,TN   ,600040,IND  ,TN005,,,,,,,TV0092    ,,7,9999999,POWER  PHARMA,INR  ,TNPTS,REG  ,21300001,0,,CD007,BY00000002,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,12345678901234A,,,,,,,,,,,,,S0003,N,N,N,,9999999999,,,UNION BANK OF INDIA,R,Q,1,06-08-2019 13:14,ADMIN3    ,SYSTEM,N,S0003,DL/001/01,,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,09-10-2017,,,,2,,LOC,,ALMRP,,168,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,VANS ,,,,,,,,,TNPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AAA12345OM,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
TV0093    ,S,PRAKAS  PHARMA,PRAKAS  PHARMA,TV0093    ,M.G. ROAD,CITY CENTER,NUNGABAKAM,CHENNAI,TN   ,600034,IND  ,TN005,,,,,,,TV0093    ,,7,9999999,PRAKAS  PHARMA,INR  ,TNPTS,REG  ,21300001,0,,CD007,PR00000001,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,12345678901234A,,,,,,,,,,,,,S0003,N,N,N,,9999999999,,,ICICI BANK,R,Q,1,06-08-2019 13:14,ADMIN3    ,SYSTEM,N,S0003,DL/001/01,,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,03-10-2016,,,,2,,LOC,,ALMRP,,168,,9-21-2022,9-21-2022,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,VANS ,,,,,,,,,TNPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AAA12345OM,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
WB0008    ,S,BHATTACHARJEE ENTERPRISE,BHATTACHARJEE ENTERP,WB0008    ,VILL-MOURI DASPARA,P.O.-ANDUL MOURI,ANDUL,HOWRAH,WB   ,,IND  ,WB208,,9433879472,,,,,WB0008    ,,21,9999999,BHATTACHARJEE ENTERPRISE,INR  ,OTPTS,REG  ,21300001,0,,CD021,EA00000001,DUMMY     ,,,,,,,,,,,,,,,,,19AHAPB4812C1Z1,,,,,,,,,,,,,S0013,,,N,,9999999999,,,,R,,1,06-08-2019 15:14,ADMIN3    ,SYSTEM,N,S0013,1149SW,1103SBW,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,,,,,A,NA   ,,,,,21300001,0,,,,,,,03-04-2016,,,,2,,LOC,,ALMRP,,100,,,,,,,,INR  ,INR  ,,,,,,,,,,,,,,,,,,,,,MSMER,,,,,,,,,OTPTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AHAPB4812C,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
WB0009    ,S,BINA ENTERPRISE,BINA ENTERPRISE,WB0009    ,"5A,SASTITALA ROAD",KHIDDERPORE,,KOLKATA,WB   ,,IND  ,WB208,2448 6140,,,,,,WB0009    ,,15,9999999,BINA ENTERPRISE,INR  ,OTPTS,REG  ,21300001,0,,CD015,EA00000001,DUMMY     ,,,,,,,,,,,,,,,,,19AQCPR2832F1ZU,,,,,,,,,,,,,S0013,,,N,,9999999999,,,,R,,1,06-08-2019 15:14,ADMIN3    ,SYSTEM,N,S0013,12610SW,12417SBW,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,,,,,A,NA   ,,,,,21300001,0,,,,,,,03-04-2016,,,,2,,LOC,,ALMRP,,100,,9-23-2018,9-23-2018,,,,,INR  ,INR  ,,,,,,,,,,,,,,,,,,,,,MSMER,,,,,,,,,OTPTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AQCPR2832F,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
WB0010    ,S,BINA ENTERPRISE (B),BINA ENTERPRISE,WB0010    ,SHANKHRY PUKUR,P.O PIYALY TOWN,P.S BARUIPUR,BARUIPUR,WB   ,743387,IND  ,WB351,,7797887583,,,,,WB0010    ,,21,9999999,BINA ENTERPRISE (B),INR  ,OTPTS,REG  ,21300001,0,,CD021,DT00000043,DUMMY     ,,,,,,,,,,,,,,,,,19AQCPR2832F1ZU,,,,,,,,,,,,,S0013,,,N,,9999999999,,,,R,,1,06-08-2019 15:14,ADMIN3    ,SYSTEM,N,S0013,6084SW,6069SBW,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,,,,,A,NA   ,,,,,21300001,0,,,,,,,03-04-2016,,,,2,,LOC,,ALMRP,,102,,9-23-2018,9-23-2018,,,,,INR  ,INR  ,,,,,,,,,,,,,,,,,,,,,MSMER,,,,,,,,,OTPTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AQCPR2832F,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
WB0011    ,S,BINODINI MEDICAL AGENCY,BINODINI MEDICAL AGE,WB0011    ,"183,BANDIPUR UPANIBESH","RAHARA,",KHARDAH,KOLKATA,WB   ,,IND  ,WB208,033-2568 8264,,,,,,WB0011    ,,21,9999999,BINODINI MEDICAL AGENCY,INR  ,OTPTS,REG  ,21300001,0,,CD021,BY00000002,DUMMY     ,,,,,,,,,,,,,,,,,19AAMFB5068K1ZX,,,,,,,,,,,,,S0013,,,N,,9999999999,,,UNION BANK OF INDIA,R,,1,06-08-2019 15:14,ADMIN3    ,SYSTEM,N,S0013,2638SW,2585SBW,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,,,,,A,NA   ,,,,,21300001,0,,,,,,,03-04-2016,,,,2,,LOC,,ALMRP,,100,,,,,,,,INR  ,INR  ,,,,,,,,,,,,,,,,,,,,,MSMER,,,,,,,,,OTPTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAMFB5068K,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
WB0012    ,C,C.D.MEDISHOPE,C.D.MEDISHOPE,WB0012    ,"2156/3, PIONEAR PARK",WORD NO:10,,BARASAT,WB   ,,IND  ,WB294,,9874235083,,,,,WB0012    ,,21,9999999,C.D.MEDISHOPE,INR  ,OTPTS,REG  ,21300001,0,,CD021,DT00000043,DUMMY     ,,,,,,,,,,,,,,,,,UNREGISTER,,,,,,,,,,,,,S0013,,,N,,9999999999,,,,R,,1,6-13-2019 1:42 PM,ADMIN3    ,SYSTEM,N,S0013,10372S,10360SB,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,,,,,A,NA   ,,,,,21300001,0,,,,,,,03-04-2016,,,,2,,LOC,,ALMRP,,143,,,,,,,,INR  ,INR  ,,,,,,,,,,,,,,,,,,,,,MSMER,,,,,,,,,OTPTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
WB0013    ,S,CAPITAL PHARMA AGENCIES,CAPITAL PHARMA AGENC,WB0013    ,"55,B.R.B BASU ROAD","2ND FLOOR,ROOM NO 21,",BLOCK-B,KOLKATA,WB   ,700001,IND  ,WB208,22356038,9836878958,,,,,WB0013    ,,15,9999999,CAPITAL PHARMA AGENCIES,INR  ,OTPTS,REG  ,21300001,0,,CD015,HA00000001,DUMMY     ,,,,,,,,,,,,,,,,,19AABFC8521B1ZU,,,,,,,,,,,,,S0013,,,N,,9999999999,,,STATE BANK OF INDIA,R,,1,10-31-2019 11:55 AM,ADMIN2    ,SYSTEM,N,S0013,DL-5455-SW/20B,DL-4410-SBW/21B,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,,,,,A,NA   ,,,,,21300001,0,,,,,,,11-28-2016,,,,2,,LOC,,ALMRP,,100,,10-31-2019,10-31-2019,10-31-2019,,,,INR  ,INR  ,,,,,,,,,,,,,,,,,,,,,MSMER,,,,,,,,,OTPTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AABFC8521B,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
WB0014    ,S,D & M PHARMACEUTICAL AGENCY,D & M PHARMACEUTICAL,WB0014    ,"BALLAVPUR,",NEAR NETAJI CLUB,MEDINIPORE,MIDNAPORE,WB   ,,IND  ,WB232,9476159821,8906643630,,,,,WB0014    ,,21,9999999,D & M PHARMACEUTICAL AGENCY,INR  ,OTPTS,REG  ,21300001,0,,CD021,EA00000001,DUMMY     ,,,,,,,,,,,,,,,,,19AGLPD0137C1ZW,,,,,,,,,,,,,S0013,,,N,,9999999999,,,IDBI BANK LTD,R,,1,06-08-2019 15:14,ADMIN3    ,SYSTEM,N,S0013,"WB/PSA/386/SW,",WB/PSA/387SBW,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,,,,,A,NA   ,,,,,21300001,0,,,,,,,11-22-2016,,,,2,,LOC,,ALMRP,,170,,,,,,,,INR  ,INR  ,,,,,,,,,,,,,,,,,,,,,MSMER,,,,,,,,,OTPTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AGLPD0137C,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
WB0015    ,S,D.K ENTERPRISE,D.K ENTERPRISE,WB0015    ,"AGRANI STREET,","M.K PLOT,","BENACHITY,",DURGAPUR,WB   ,713213,IND  ,WB028,0343-2582476,9732369464,,,,,WB0015    ,,21,9999999,D.K ENTERPRISE,INR  ,OTPTS,REG  ,21300001,0,,CD021,EA00000001,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,19AIPPP6244C1ZZ,,,,,,,,,,,,,S0013,N,N,N,,9999999999,,,CORPORATION BANK,R,Q,1,06-08-2019 15:14,ADMIN3    ,SYSTEM,N,S0013,5700-SW/20B,5701-SBW/21B,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,7-26-2018,,,,2,,LOC,,ALMRP,,77,,11-30-2023,11-30-2023,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,MSMER,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AIPPP6244C,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
WB0016    ,S,DHAR ENTERPRISES,DHAR ENTERPRISES,WB0016    ,"6/1, HARIDAS DUTTA ROAD,","JOY NAGAR,",MAJILPUR,SOUTH 24 PARAGANAS,WB   ,743337,IND  ,WB333,,9332992137,,,,,WB0016    ,,21,9999999,DHAR ENTERPRISES,INR  ,OTPTS,REG  ,21300001,0,,CD021,EA00000001,DUMMY     ,,,,,,,,,,,,,,,,,19AFYPD4858G1ZT,,,,,,,,,,,,,S0013,,,N,,9999999999,,,BANK OF INDIA,R,,1,06-08-2019 15:14,ADMIN3    ,SYSTEM,N,S0013,20B-3284/SW,21B-3239/SBW,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,,,,,A,NA   ,,,,,21300001,0,,,,,,,9-23-2016,,,,2,,LOC,,ALMRP,,303,,3-24-2023,3-24-2023,,,,,INR  ,INR  ,,,,,,,,,,,,,,,,,,,,,MSMER,,,,,,,,,OTPTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFYPD4858G,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
WB0017    ,S,DILIP MEDICAL AGENCY,DILIP MEDICAL AGENCY,WB0017    ,VILL POST,KULPI,,KULPI,WB   ,743351,IND  ,WB045,,9732558535,,,,,WB0017    ,,21,9999999,DILIP MEDICAL AGENCY,INR  ,OTPTS,REG  ,21300001,0,,CD021,BY00000002,DUMMY     ,,,,,,,,,,,,,,,,,19APIPM7078R1ZQ,,,,,,,,,,,,,S0013,,,N,,9999999999,,,UNION BANK OF INDIA,R,,1,06-08-2019 15:14,ADMIN3    ,SYSTEM,N,S0013,4830 SB,4821 SBW,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,,,,,A,NA   ,,,,,21300001,0,,,,,,,03-04-2016,,,,2,,LOC,,ALMRP,,177,,,,,,,,INR  ,INR  ,,,,,,,,,,,,,,,,,,,,,MSMER,,,,,,,,,OTPTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APIPM7078R,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
WB0018    ,S,DIP ENTERPRISE,DIP ENTERPRISE,WB0018    ,"KALINAGAR P.O. , WARD NO -5,","DIAMOND HARBOUR,NEAR RAILWAY STATION",DIST SOUTH 24 PARGANAS,SOUTH 24 PARAGANAS,WB   ,743331,IND  ,WB333,,9679785442,,,,,WB0018    ,,21,9999999,DIP ENTERPRISE,INR  ,OTPTS,REG  ,21300001,0,,CD021,DT00000043,DUMMY     ,,,,,,,,,,,,,,,,,19AANPH8831M1Z0,,,,,,,,,,,,,S0013,,,N,,9999999999,,,,R,,1,06-08-2019 15:14,ADMIN3    ,SYSTEM,N,S0013,2229/SW/20B,2186/SBN/21B,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,,,,,A,NA   ,,,,,21300001,0,,,,,,,9-21-2018,,,,2,,LOC,,ALMRP,,303,,11-30-2023,11-30-2023,,,,,INR  ,INR  ,,,,,,,,,,,,,,,,,,,,,MSMER,,,,,,,,,OTPTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AANPH8831M,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
CG0011    ,C,MEDI DRUG INDIA,MEDI DRUG INDIA,CG0011    ,"SHOP.NO.37,38, ALANKAR COMPLEX",OPP.HIGHWAY RESTAURENT,"G.E.ROAD, BHILAI C.G",BHILAI,CG   ,627811,IND  ,CG005,7884062094,9425148487,,,,,CG0011    ,,21,9999999,MEDI DRUG INDIA,INR  ,OTPTS,REG  ,21300001,0,,CD021,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,UNREGISTER,,,,,,,,,,,,,S0012,N,N,N,,9999999999,,,,R,Q,1,6-13-2019 1:46 PM,ADMIN3    ,SYSTEM,N,S0012,228/92,229/98,,13/04/13/75/O/S,,10-12-2018,MEMER1    ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,08-01-2015,,,,2,,LOC,,ALMRP,,28,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,RAMA ,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
WB0093    ,C,DR. JITAMANYU MAITY,DR. JITAMANYU MAITY,WB0093    ,"DPM PG HOSP, MIPS","NATIONAL MED COLLEGE KOL, BCROY MED COL","HALDIA,ANTARA ,BARUIPUR",KOLKATA,WB   ,,IND  ,WB208,,9007278576,,,,,WB0093    ,,30,9999999,DR. JITAMANYU MAITY,INR  ,OTPTS,REG  ,21300001,0,,CD030,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,UNREGISTER,,,,,,,,,,,,,S0013,N,N,N,,9999999999,,,,R,Q,1,6-13-2019 1:46 PM,ADMIN3    ,SYSTEM,N,S0013,REG No:64722,,,,,10-12-2018,MEMER1    ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,1-31-2017,,,,2,,LOC,,ALMRP,,100,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,MSMER,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
UP0066    ,S,DINESH SINGH PHARMACEUTICALS,DINESH SINGH PHARMA,UP0066    ,"18-T, BILANDPUR,","INDRANAGAR,",PS - CANT,GORAKHPUR,UP   ,273001,IND  ,UP321,8545092228,8318090151,,,,,UP0066    ,,21,9999999,DINESH SINGH PHARMACEUTICALS,INR  ,OTPTS,REG  ,21300001,0,,CD021,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,09GSWPS1346K1ZQ,,,,,,,,,,sandeeppintu.singh@gmail.com,,,S0018,N,N,N,,9999999999,,,,R,Q,1,06-08-2019 13:19,ADMIN3    ,SYSTEM,N,S0018,GKP-2016/20B/00050,GKP-2016/21B/00049,,,,10-26-2018,ADMIN2    ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,10-22-2018,,,,2,,LOC,,ALMRP,,215,,04-11-2021,04-11-2021,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,BALAJ,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,GSWPS1346K,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
GJ0019    ,S,VISHNU MEDICAL AGENCY,VISHNU MEDICAL AGENCY,GJ0019    ,"D/6, SHALIMAR SHOPPING,","STATION ROAD,",BHARUCH,VADODARA,GJ   ,392001,IND  ,GJ224,02642/24739,9727570388,,,,,GJ0019    ,,21,9999999,VISHNU MEDICAL AGENCY,INR  ,OTPTS,REG  ,21300001,0,,CD021,MA00000004,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,24ABLPT4126G1ZM,,,,,,,,,,,,,S0010,N,N,N,,9999999999,,,PRIME COOPERATIVE BANK,R,Q,1,3-28-2019 4:02 PM,ADMIN3    ,SYSTEM,N,S0010,20B/G/BH/524,21B/G/BH/509,,,,10-26-2018,ADMIN2    ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,9-28-2018,,,,2,,LOC,,ALMRP,,6,,02-11-2021,02-11-2021,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,SHAH ,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,ABLPT4126G,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
DL0025    ,S,ONE PLUS HEALTHCARE,ONE PLUS HEALTHCARE,DL0025    ,"5/1 GROUND FLOOR,",OLD RAJINDER NAGAR,,NEW DELHI,DL   ,110060,IND  ,DL001,011-43526464,8448554784,,,,,DL0025    ,,21,9999999,ONE PLUS HEALTHCARE,INR  ,OTPTR,REG  ,21300001,0,,CD021,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,07AAFFO8863Q1ZB,,,,,,,,,,,,,S0019,N,N,N,,9999999999,,,,R,Q,1,06-08-2019 13:19,ADMIN3    ,SYSTEM,N,S0019,DL-RAJ-122550,DL-RAJ-122551,,,,11-12-2018,ADMIN2    ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,11-12-2018,,,,2,,LOC,,ALMRP,,29,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,NOVO ,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AAFFO8863Q,,,,,AAGFE2626L,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
